Make,Model,Variant,Seating_Capacity,Fuel_Type,City_Mileage,Combined_Name
Tata,Nano Genx,Xt,4,Petrol,23.6,Tata Nano Genx Xt
Tata,Nano Genx,Xe,4,Petrol,23.6,Tata Nano Genx Xe
Tata,Nano Genx,Emax Xm,4,CNG,6.7,Tata Nano Genx Emax Xm
Tata,Nano Genx,Xta,4,Petrol,23.6,Tata Nano Genx Xta
Tata,Nano Genx,Xm,4,Petrol,23.6,Tata Nano Genx Xm
Tata,Nano Genx,Xma,4,Petrol,23.6,Tata Nano Genx Xma
Datsun,Redi-Go,D,5,Petrol,21.38,Datsun Redi-Go D
Datsun,Redi-Go,T,5,Petrol,21.38,Datsun Redi-Go T
Datsun,Redi-Go,A,5,Petrol,21.38,Datsun Redi-Go A
Datsun,Redi-Go,S,5,Petrol,21.38,Datsun Redi-Go S
Datsun,Redi-Go,1.0 S,5,Petrol,6.7,Datsun Redi-Go 1.0 S
Datsun,Redi-Go,1.0 S Amt,5,Petrol,6.7,Datsun Redi-Go 1.0 S Amt
Renault,Kwid,Rxe 0.8,5,Petrol,25.17,Renault Kwid Rxe 0.8
Renault,Kwid,Std 0.8,5,Petrol,25.17,Renault Kwid Std 0.8
Renault,Kwid,Rxl 0.8,5,Petrol,25.17,Renault Kwid Rxl 0.8
Renault,Kwid,Rxt 0.8,5,Petrol,25.17,Renault Kwid Rxt 0.8
Renault,Kwid,Rxt 1.0,5,Petrol,25.17,Renault Kwid Rxt 1.0
Renault,Kwid,Climber 1.0 Mt,5,Petrol,25.17,Renault Kwid Climber 1.0 Mt
Renault,Kwid,Rxt Amt 1.0,5,Petrol,25.17,Renault Kwid Rxt Amt 1.0
Renault,Kwid,Climber Amt 1.0,5,Petrol,25.17,Renault Kwid Climber Amt 1.0
Renault,Kwid,Rxt (O) 1.0,5,Petrol,25.17,Renault Kwid Rxt (O) 1.0
Renault,Kwid,Rxt (O) Amt 1.0,5,Petrol,25.17,Renault Kwid Rxt (O) Amt 1.0
Renault,Kwid,Climber (O) Mt 1.0,5,Petrol,25.17,Renault Kwid Climber (O) Mt 1.0
Renault,Kwid,Climber (O) Amt 1.0,5,Petrol,25.17,Renault Kwid Climber (O) Amt 1.0
Maruti Suzuki,Eeco,5 Str,5,Petrol,12.0,Maruti Suzuki Eeco 5 Str
Maruti Suzuki,Eeco,7 Str,7,Petrol,12.0,Maruti Suzuki Eeco 7 Str
Maruti Suzuki,Eeco,5 Str With Ac+Htr,5,Petrol,11.0,Maruti Suzuki Eeco 5 Str With Ac+Htr
Maruti Suzuki,Eeco,5 Str With Ac+Htr Cng,5,CNG,6.7,Maruti Suzuki Eeco 5 Str With Ac+Htr Cng
Maruti Suzuki,Eeco,5 Str With Htr Cng,5,CNG,6.7,Maruti Suzuki Eeco 5 Str With Htr Cng
Maruti Suzuki,Alto K10,Lxi,5,Petrol,14.0,Maruti Suzuki Alto K10 Lxi
Maruti Suzuki,Alto K10,Vxi,5,Petrol,14.0,Maruti Suzuki Alto K10 Vxi
Maruti Suzuki,Alto K10,Lx,5,Petrol,19.0,Maruti Suzuki Alto K10 Lx
Maruti Suzuki,Alto K10,Vxi (O),5,Petrol,14.0,Maruti Suzuki Alto K10 Vxi (O)
Maruti Suzuki,Alto K10,Lxi Cng (O),5,CNG,6.7,Maruti Suzuki Alto K10 Lxi Cng (O)
Maruti Suzuki,Alto K10,Vxi Amt (O),5,Petrol,14.0,Maruti Suzuki Alto K10 Vxi Amt (O)
Datsun,Go,D,5,Petrol,6.7,Datsun Go D
Datsun,Go,T,5,Petrol,6.7,Datsun Go T
Datsun,Go,T (O),5,Petrol,20.6,Datsun Go T (O)
Datsun,Go,A (O),5,Petrol,20.6,Datsun Go A (O)
Datsun,Go,A,5,Petrol,20.6,Datsun Go A
Datsun,Go,T Vdc,5,Petrol,6.7,Datsun Go T Vdc
Datsun,Go,T (O) Vdc,5,Petrol,20.6,Datsun Go T (O) Vdc
Datsun,Go,T Cvt,5,Petrol,6.7,Datsun Go T Cvt
Datsun,Go,T (O) Cvt,5,Petrol,20.6,Datsun Go T (O) Cvt
Maruti Suzuki,Celerio Tour,H2,5,Petrol,23.0,Maruti Suzuki Celerio Tour H2
Maruti Suzuki,Celerio Tour,H2 Cng,5,CNG,6.7,Maruti Suzuki Celerio Tour H2 Cng
Hyundai,Santro,Era Mt,5,Petrol,6.7,Hyundai Santro Era Mt
Hyundai,Santro,Magna Mt,5,Petrol,6.7,Hyundai Santro Magna Mt
Hyundai,Santro,Magna Mt Cng,5,CNG,6.7,Hyundai Santro Magna Mt Cng
Hyundai,Santro,Magna Amt,5,Petrol,6.7,Hyundai Santro Magna Amt
Hyundai,Santro,Sportz Mt,5,Petrol,6.7,Hyundai Santro Sportz Mt
Hyundai,Santro,Sportz Mt Cng,5,CNG,6.7,Hyundai Santro Sportz Mt Cng
Hyundai,Santro,Sportz Amt,5,Petrol,6.7,Hyundai Santro Sportz Amt
Hyundai,Santro,Asta Mt,5,Petrol,6.7,Hyundai Santro Asta Mt
Tata,Tiago,Revotron Xe,5,Petrol,6.7,Tata Tiago Revotron Xe
Tata,Tiago,Revotron Xt,5,Petrol,23.84,Tata Tiago Revotron Xt
Tata,Tiago,Revotron Xz,5,Petrol,23.84,Tata Tiago Revotron Xz
Tata,Tiago,Revotron Xz Plus,5,Petrol,23.84,Tata Tiago Revotron Xz Plus
Tata,Tiago,Revotron Xz Plus Dual Tone,5,Petrol,23.84,Tata Tiago Revotron Xz Plus Dual Tone
Tata,Tiago,Revotron Xza,5,Petrol,23.84,Tata Tiago Revotron Xza
Tata,Tiago,Revotron Xza Plus,5,Petrol,23.84,Tata Tiago Revotron Xza Plus
Tata,Tiago,Revotron Xza Plus Dual Tone,5,Petrol,23.84,Tata Tiago Revotron Xza Plus Dual Tone
Maruti Suzuki,Celerio X,Vxi (O),5,Petrol,23.0,Maruti Suzuki Celerio X Vxi (O)
Maruti Suzuki,Celerio X,Vxi,5,Petrol,23.0,Maruti Suzuki Celerio X Vxi
Maruti Suzuki,Celerio X,Vxi Amt,5,Petrol,23.0,Maruti Suzuki Celerio X Vxi Amt
Maruti Suzuki,Celerio X,Vxi Amt (O),5,Petrol,23.0,Maruti Suzuki Celerio X Vxi Amt (O)
Maruti Suzuki,Celerio X,Zxi,5,Petrol,23.0,Maruti Suzuki Celerio X Zxi
Maruti Suzuki,Celerio X,Zxi (O),5,Petrol,23.0,Maruti Suzuki Celerio X Zxi (O)
Maruti Suzuki,Celerio X,Zxi Amt,5,Petrol,23.0,Maruti Suzuki Celerio X Zxi Amt
Maruti Suzuki,Celerio X,Zxi Amt (O),5,Petrol,23.0,Maruti Suzuki Celerio X Zxi Amt (O)
Maruti Suzuki,Ignis,Alpha 1.2 Amt,5,Petrol,20.89,Maruti Suzuki Ignis Alpha 1.2 Amt
Maruti Suzuki,Ignis,Alpha 1.2 Mt,5,Petrol,20.89,Maruti Suzuki Ignis Alpha 1.2 Mt
Maruti Suzuki,Ignis,Delta 1.2 Amt,5,Petrol,20.89,Maruti Suzuki Ignis Delta 1.2 Amt
Maruti Suzuki,Ignis,Delta 1.2 Mt,5,Petrol,20.89,Maruti Suzuki Ignis Delta 1.2 Mt
Maruti Suzuki,Ignis,Sigma 1.2 Mt,5,Petrol,20.89,Maruti Suzuki Ignis Sigma 1.2 Mt
Maruti Suzuki,Ignis,Zeta 1.2 Amt,5,Petrol,15.1,Maruti Suzuki Ignis Zeta 1.2 Amt
Maruti Suzuki,Ignis,Zeta 1.2 Mt,5,Petrol,20.89,Maruti Suzuki Ignis Zeta 1.2 Mt
Renault,Triber,Rxe,7,Petrol,6.7,Renault Triber Rxe
Renault,Triber,Rxl,7,Petrol,6.7,Renault Triber Rxl
Renault,Triber,Rxt,7,Petrol,6.7,Renault Triber Rxt
Renault,Triber,Rxz,7,Petrol,6.7,Renault Triber Rxz
Premier,Rio,Gx,5,Petrol,13.0,Premier Rio Gx
Premier,Rio,Ex,5,Diesel,12.0,Premier Rio Ex
Premier,Rio,Glx,5,Petrol,13.0,Premier Rio Glx
Premier,Rio,Dx,5,Diesel,12.0,Premier Rio Dx
Premier,Rio,Lx,5,Diesel,12.0,Premier Rio Lx
Premier,Rio,Crdi4,5,Diesel,20.0,Premier Rio Crdi4
Toyota,Etios Liva,G,5,Petrol,15.1,Toyota Etios Liva G
Toyota,Etios Liva,V,5,Petrol,15.1,Toyota Etios Liva V
Toyota,Etios Liva,Gd,5,Diesel,20.3,Toyota Etios Liva Gd
Toyota,Etios Liva,Vx,5,Petrol,15.1,Toyota Etios Liva Vx
Toyota,Etios Liva,Vxd,5,Diesel,20.3,Toyota Etios Liva Vxd
Toyota,Etios Liva,Vd,5,Diesel,20.3,Toyota Etios Liva Vd
Toyota,Etios Liva,Dual Tone V,5,Petrol,15.1,Toyota Etios Liva Dual Tone V
Toyota,Etios Liva,Dual Tone Vd,5,Diesel,20.3,Toyota Etios Liva Dual Tone Vd
Toyota,Etios Liva,Dual Tone Vx,5,Petrol,15.1,Toyota Etios Liva Dual Tone Vx
Toyota,Etios Liva,Dual Tone Vxd,5,Diesel,20.3,Toyota Etios Liva Dual Tone Vxd
Toyota,Etios Liva,Gx,5,Petrol,15.1,Toyota Etios Liva Gx
Toyota,Etios Liva,Gxd,5,Diesel,20.3,Toyota Etios Liva Gxd
Toyota,Etios Liva,Vx Dual Tone Limited Edition,5,Petrol,15.1,Toyota Etios Liva Vx Dual Tone Limited Edition
Toyota,Etios Liva,Vxd Dual Tone Limited Edition,5,Diesel,20.3,Toyota Etios Liva Vxd Dual Tone Limited Edition
Nissan,Micra Active,Xl,5,Petrol,6.7,Nissan Micra Active Xl
Nissan,Micra Active,Xv,5,Petrol,19.49,Nissan Micra Active Xv
Nissan,Micra Active,Xl (O),5,Petrol,6.7,Nissan Micra Active Xl (O)
Tata,Bolt,Xt Diesel,5,Diesel,22.0,Tata Bolt Xt Diesel
Tata,Bolt,Xe Diesel,5,Diesel,22.0,Tata Bolt Xe Diesel
Tata,Bolt,Xm Diesel,5,Diesel,22.0,Tata Bolt Xm Diesel
Tata,Bolt,Xms Diesel,5,Diesel,22.0,Tata Bolt Xms Diesel
Tata,Bolt,Xt Petrol,5,Petrol,17.0,Tata Bolt Xt Petrol
Tata,Bolt,Xe Petrol,5,Petrol,17.0,Tata Bolt Xe Petrol
Tata,Bolt,Xm Petrol,5,Petrol,17.0,Tata Bolt Xm Petrol
Tata,Bolt,Xms Petrol,5,Petrol,17.0,Tata Bolt Xms Petrol
Hyundai,Xcent Prime,Cng T + (Cng +,5,CNG + Petrol,6.7,Hyundai Xcent Prime Cng T + (Cng +
Hyundai,Xcent Prime,T,5,Petrol,6.7,Hyundai Xcent Prime T
Hyundai,Xcent Prime,T+,5,Petrol,6.7,Hyundai Xcent Prime T+
Hyundai,Xcent Prime,Cng T (Cng +,5,CNG + Petrol,6.7,Hyundai Xcent Prime Cng T (Cng +
Hyundai,Xcent Prime,T+ Crdi,5,Diesel,6.7,Hyundai Xcent Prime T+ Crdi
Hyundai,Xcent Prime,T Crdi,5,Diesel,6.7,Hyundai Xcent Prime T Crdi
Maruti Suzuki,Dzire Tour,Ldi,5,Diesel,14.6,Maruti Suzuki Dzire Tour Ldi
Maruti Suzuki,Dzire Tour,Lxi,5,Petrol,16.3,Maruti Suzuki Dzire Tour Lxi
Maruti Suzuki,Dzire Tour,Lxi Cng,5,CNG,6.7,Maruti Suzuki Dzire Tour Lxi Cng
Hyundai,Elite I20,Era 1.2,5,Petrol,13.3,Hyundai Elite I20 Era 1.2
Hyundai,Elite I20,Era 1.4 Crdi,5,Diesel,18.4,Hyundai Elite I20 Era 1.4 Crdi
Hyundai,Elite I20,Magna Plus,5,Petrol,13.3,Hyundai Elite I20 Magna Plus
Hyundai,Elite I20,Magna Plus Crdi,5,Diesel,18.4,Hyundai Elite I20 Magna Plus Crdi
Hyundai,Elite I20,Sportz Plus,5,Petrol,13.3,Hyundai Elite I20 Sportz Plus
Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,5,Diesel,18.4,Hyundai Elite I20 Sportz Plus Crdi Dual Tone
Hyundai,Elite I20,Asta (O) 1.2,5,Petrol,13.3,Hyundai Elite I20 Asta (O) 1.2
Hyundai,Elite I20,Asta (O) Crdi,5,Diesel,18.4,Hyundai Elite I20 Asta (O) Crdi
Hyundai,Elite I20,Asta (O) Cvt,5,Petrol,13.3,Hyundai Elite I20 Asta (O) Cvt
Hyundai,Elite I20,Sportz Plus Dual Tone,5,Petrol,13.3,Hyundai Elite I20 Sportz Plus Dual Tone
Hyundai,Elite I20,Sportz Plus Cvt,5,Petrol,13.3,Hyundai Elite I20 Sportz Plus Cvt
Hyundai,Elite I20,Sportz Plus Crdi,5,Diesel,18.4,Hyundai Elite I20 Sportz Plus Crdi
Hyundai,Aura,E 1.2 Petrol,5,Petrol,6.7,Hyundai Aura E 1.2 Petrol
Hyundai,Aura,S 1.2 Petrol,5,Petrol,6.7,Hyundai Aura S 1.2 Petrol
Hyundai,Aura,S 1.2 Amt Petrol,5,Petrol,6.7,Hyundai Aura S 1.2 Amt Petrol
Hyundai,Aura,Sx 1.2 Petrol,5,Petrol,6.7,Hyundai Aura Sx 1.2 Petrol
Hyundai,Aura,Sx Plus 1.2 Amt Petrol,5,Petrol,6.7,Hyundai Aura Sx Plus 1.2 Amt Petrol
Hyundai,Aura,Sx (O) 1.2 Petrol,5,Petrol,6.7,Hyundai Aura Sx (O) 1.2 Petrol
Hyundai,Aura,S 1.2 Cng Petrol (Cng +,5,CNG + Petrol,6.7,Hyundai Aura S 1.2 Cng Petrol (Cng +
Hyundai,Aura,Sx Plus 1.0 Petrol,5,Petrol,6.7,Hyundai Aura Sx Plus 1.0 Petrol
Hyundai,Aura,S 1.2 Diesel,5,Diesel,6.7,Hyundai Aura S 1.2 Diesel
Hyundai,Aura,S 1.2 Amt Diesel,5,Diesel,6.7,Hyundai Aura S 1.2 Amt Diesel
Hyundai,Aura,Sx Plus 1.2 Amt Diesel,5,Diesel,6.7,Hyundai Aura Sx Plus 1.2 Amt Diesel
Hyundai,Aura,Sx (O) 1.2 Diesel,5,Diesel,6.7,Hyundai Aura Sx (O) 1.2 Diesel
Volkswagen,Polo,Trendline 1.0L (P),5,Petrol,14.0,Volkswagen Polo Trendline 1.0L (P)
Volkswagen,Polo,Comfortline 1.0 (P),5,Petrol,14.0,Volkswagen Polo Comfortline 1.0 (P)
Volkswagen,Polo,Highline Plus 1.0 (P),5,Petrol,14.0,Volkswagen Polo Highline Plus 1.0 (P)
Volkswagen,Polo,Trendline 1.5L (D),5,Diesel,19.0,Volkswagen Polo Trendline 1.5L (D)
Volkswagen,Polo,Comfortline 1.5 (D),5,Diesel,19.0,Volkswagen Polo Comfortline 1.5 (D)
Volkswagen,Polo,Highline Plus 1.5 (D),5,Diesel,19.0,Volkswagen Polo Highline Plus 1.5 (D)
Volkswagen,Polo,Gt Tsi,5,Petrol,17.0,Volkswagen Polo Gt Tsi
Volkswagen,Polo,Gt Tdi,5,Diesel,19.0,Volkswagen Polo Gt Tdi
Maruti Suzuki,Dzire,Lxi,5,Petrol,16.3,Maruti Suzuki Dzire Lxi
Maruti Suzuki,Dzire,Vxi,5,Petrol,16.3,Maruti Suzuki Dzire Vxi
Maruti Suzuki,Dzire,Ldi,5,Diesel,28.0,Maruti Suzuki Dzire Ldi
Maruti Suzuki,Dzire,Zxi,5,Petrol,16.3,Maruti Suzuki Dzire Zxi
Maruti Suzuki,Dzire,Vdi,5,Diesel,28.4,Maruti Suzuki Dzire Vdi
Maruti Suzuki,Dzire,Vxi Amt,5,Petrol,16.3,Maruti Suzuki Dzire Vxi Amt
Maruti Suzuki,Dzire,Zdi Amt,5,Diesel,28.4,Maruti Suzuki Dzire Zdi Amt
Maruti Suzuki,Dzire,Zdi,5,Diesel,28.0,Maruti Suzuki Dzire Zdi
Maruti Suzuki,Dzire,Zxi Plus,5,Petrol,16.3,Maruti Suzuki Dzire Zxi Plus
Maruti Suzuki,Dzire,Zxi At,5,Petrol,16.3,Maruti Suzuki Dzire Zxi At
Maruti Suzuki,Dzire,Zxi Plus Amt,5,Petrol,16.3,Maruti Suzuki Dzire Zxi Plus Amt
Maruti Suzuki,Dzire,Zdi Plus,5,Diesel,28.0,Maruti Suzuki Dzire Zdi Plus
Maruti Suzuki,Dzire,Vdi Amt,5,Diesel,28.4,Maruti Suzuki Dzire Vdi Amt
Maruti Suzuki,Dzire,Zdi Plus Amt,5,Diesel,28.4,Maruti Suzuki Dzire Zdi Plus Amt
Ford,Freestyle,1.5L Tdci Ambiente,5,Diesel,6.7,Ford Freestyle 1.5L Tdci Ambiente
Ford,Freestyle,1.5L Tdci Titanium,5,Diesel,6.7,Ford Freestyle 1.5L Tdci Titanium
Ford,Freestyle,1.5L Tdci Titanium Plus,5,Diesel,6.7,Ford Freestyle 1.5L Tdci Titanium Plus
Ford,Freestyle,1.2L Ti-Vct Ambiente,5,Petrol,6.7,Ford Freestyle 1.2L Ti-Vct Ambiente
Ford,Freestyle,1.2L Ti-Vct Titanium,5,Petrol,6.7,Ford Freestyle 1.2L Ti-Vct Titanium
Ford,Freestyle,1.2L Ti-Vct Titanium Plus,5,Petrol,6.7,Ford Freestyle 1.2L Ti-Vct Titanium Plus
Ford,Freestyle,1.2L Ti-Vct Trend Plus,5,Petrol,6.7,Ford Freestyle 1.2L Ti-Vct Trend Plus
Ford,Freestyle,1.5L Tdci Trend Plus,5,Diesel,6.7,Ford Freestyle 1.5L Tdci Trend Plus
Volkswagen,Ameo,Trendline 1.5L Tdi,5,Diesel,15.3,Volkswagen Ameo Trendline 1.5L Tdi
Volkswagen,Ameo,Comfortline 1.5L Tdi,5,Diesel,15.3,Volkswagen Ameo Comfortline 1.5L Tdi
Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,5,Diesel,15.3,Volkswagen Ameo Highline Plus 1.5L Tdi Dsg
Volkswagen,Ameo,Highline Plus 1.5L Tdi,5,Diesel,15.3,Volkswagen Ameo Highline Plus 1.5L Tdi
Volkswagen,Ameo,Trendline 1.0L,5,Petrol,6.7,Volkswagen Ameo Trendline 1.0L
Volkswagen,Ameo,Comfortline 1.0L,5,Petrol,6.7,Volkswagen Ameo Comfortline 1.0L
Volkswagen,Ameo,Highline Plus 1.0L,5,Petrol,6.7,Volkswagen Ameo Highline Plus 1.0L
Volkswagen,Ameo,Gt Line Tdi Dsg,5,Diesel,15.3,Volkswagen Ameo Gt Line Tdi Dsg
Ford,Aspire,1.2 Ti-Vct Ambiente,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Ambiente
Ford,Aspire,1.2 Ti-Vct Trend Plus,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Trend Plus
Ford,Aspire,1.2 Ti-Vct Trend,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Trend
Ford,Aspire,1.5 Tdci Ambiente,5,Diesel,6.7,Ford Aspire 1.5 Tdci Ambiente
Ford,Aspire,1.5 Tdci Trend,5,Diesel,6.7,Ford Aspire 1.5 Tdci Trend
Ford,Aspire,1.5 Tdci Trend Plus,5,Diesel,6.7,Ford Aspire 1.5 Tdci Trend Plus
Ford,Aspire,1.5 Tdci Titanium,5,Diesel,6.7,Ford Aspire 1.5 Tdci Titanium
Ford,Aspire,1.5 Tdci Titanium Plus,5,Diesel,6.7,Ford Aspire 1.5 Tdci Titanium Plus
Ford,Aspire,1.2 Ti-Vct Titanium Plus,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Titanium Plus
Ford,Aspire,1.2 Ti-Vct Titanium,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Titanium
Ford,Aspire,1.2 Trend Plus Cng,5,CNG,6.7,Ford Aspire 1.2 Trend Plus Cng
Ford,Aspire,1.2 Ti-Vct Blu,5,Petrol,6.7,Ford Aspire 1.2 Ti-Vct Blu
Ford,Aspire,1.5 Tdci Blu,5,Diesel,6.7,Ford Aspire 1.5 Tdci Blu
Toyota,Platinum Etios,G,5,Petrol,13.0,Toyota Platinum Etios G
Toyota,Platinum Etios,V,5,Petrol,13.0,Toyota Platinum Etios V
Toyota,Platinum Etios,Gd,5,Diesel,20.32,Toyota Platinum Etios Gd
Toyota,Platinum Etios,Vd,5,Diesel,20.3,Toyota Platinum Etios Vd
Toyota,Platinum Etios,Vxd,5,Diesel,20.32,Toyota Platinum Etios Vxd
Toyota,Platinum Etios,Vx,5,Petrol,13.0,Toyota Platinum Etios Vx
Toyota,Platinum Etios,Gx,5,Petrol,13.6,Toyota Platinum Etios Gx
Toyota,Platinum Etios,Gxd,5,Diesel,20.3,Toyota Platinum Etios Gxd
Toyota,Platinum Etios,Vxd Limited Edition,5,Diesel,20.32,Toyota Platinum Etios Vxd Limited Edition
Toyota,Platinum Etios,Vx Limited Edition,5,Petrol,13.6,Toyota Platinum Etios Vx Limited Edition
Toyota,Etios Cross,V,5,Petrol,15.0,Toyota Etios Cross V
Toyota,Etios Cross,G,5,Petrol,16.0,Toyota Etios Cross G
Toyota,Etios Cross,Vd,5,Diesel,18.1,Toyota Etios Cross Vd
Toyota,Etios Cross,Gd,5,Diesel,18.1,Toyota Etios Cross Gd
Toyota,Etios Cross,1.2 X Edition,5,Petrol,16.78,Toyota Etios Cross 1.2 X Edition
Toyota,Etios Cross,1.4 X Edition,5,Diesel,18.1,Toyota Etios Cross 1.4 X Edition
Mahindra,Verito Vibe,D2,5,Diesel,18.0,Mahindra Verito Vibe D2
Mahindra,Verito Vibe,D4,5,Diesel,18.0,Mahindra Verito Vibe D4
Mahindra,Verito Vibe,D6,5,Diesel,18.0,Mahindra Verito Vibe D6
Fiat,Urban Cross,1.3 Multijet Active,5,Diesel,20.0,Fiat Urban Cross 1.3 Multijet Active
Fiat,Urban Cross,1.3 Multijet Dynamic,5,Diesel,20.0,Fiat Urban Cross 1.3 Multijet Dynamic
Fiat,Urban Cross,1.4 T-Jet Emotion,5,Petrol,17.0,Fiat Urban Cross 1.4 T-Jet Emotion
